!CSV A.01.01,,,,,,,,
!Keysight Technologies,E5080A,MY55100348,A.12.55.09,,,,,
!Date: Thursday, April 25, 2019 16:56:09,,,,,,
!Source: Standard,,,,,,,,
,,,,,,,,
BEGIN CH1_DATA,,,,,,,,
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
5238784000,0.35988441,132.30992,0.63052297,-42.276081,0.63056719,-42.263355,0.3336249,-161.55388
5238790000,0.35960272,132.29659,0.63012606,-42.292652,0.62995589,-42.280708,0.3333559,-161.5938
5238796000,0.35946015,132.28613,0.63042045,-42.303879,0.63017035,-42.31337,0.33343107,-161.62708
5238802000,0.35942444,132.32494,0.63029265,-42.308243,0.63021731,-42.295921,0.33383021,-161.65494
5238808000,0.35950533,132.33031,0.63014847,-42.29282,0.6304599,-42.324394,0.33360863,-161.57451
5238814000,0.35959193,132.22797,0.63054174,-42.305656,0.6302194,-42.302677,0.33329606,-161.56161
5238820000,0.35984939,132.26041,0.63045824,-42.310013,0.63036281,-42.344646,0.33361137,-161.63744
5238826000,0.35965508,132.2765,0.6298967,-42.315842,0.63056093,-42.305641,0.33371156,-161.62346
5238832000,0.35999393,132.28384,0.62991726,-42.314117,0.63048667,-42.344437,0.33382037,-161.65048
5238838000,0.35994774,132.24086,0.63049001,-42.319653,0.63035667,-42.314098,0.33416066,-161.72517
5238844000,0.35984194,132.25621,0.63011038,-42.324821,0.6304338,-42.310131,0.33390152,-161.71428
5238850000,0.359611,132.272,0.63006794,-42.337669,0.63020438,-42.301201,0.33411825,-161.66258
5238856000,0.35940272,132.26692,0.63036513,-42.323952,0.63006079,-42.314011,0.33425489,-161.70193
5238862000,0.35973874,132.25883,0.63002628,-42.382256,0.63006604,-42.319214,0.33384678,-161.74942
5238868000,0.35952798,132.27296,0.63033915,-42.350769,0.63047069,-42.328403,0.3338455,-161.71768
5238874000,0.35968739,132.2858,0.6303125,-42.360935,0.63002604,-42.325996,0.33391762,-161.74107
5238880000,0.35986042,132.32089,0.63046604,-42.349743,0.6302712,-42.307346,0.33391598,-161.73831
5238886000,0.35994887,132.28069,0.63032264,-42.35577,0.63008213,-42.31242,0.33423337,-161.71851
5238892000,0.35954711,132.28915,0.62969095,-42.368679,0.63046789,-42.362385,0.33383775,-161.74776
5238898000,0.3594507,132.33524,0.6299817,-42.428005,0.63005149,-42.337242,0.33405039,-161.75522
5238904000,0.35990083,132.25473,0.63019389,-42.355949,0.62996829,-42.345753,0.33439645,-161.74825
5238910000,0.35991699,132.25194,0.62996483,-42.364998,0.63003564,-42.386124,0.3337898,-161.76617
5238916000,0.35981122,132.28253,0.62982935,-42.357929,0.63025886,-42.348373,0.33408707,-161.81017
5238922000,0.35935831,132.3743,0.62996382,-42.387783,0.63033253,-42.372437,0.3342075,-161.7495
5238928000,0.35992154,132.25272,0.6301291,-42.381069,0.63007933,-42.370972,0.33374658,-161.79611
5238934000,0.35988596,132.22829,0.6302129,-42.402679,0.63009828,-42.375591,0.33398709,-161.82434
5238940000,0.35958582,132.2366,0.63000047,-42.354076,0.62987769,-42.378654,0.33386579,-161.77567
5238946000,0.35978732,132.22472,0.6302287,-42.416401,0.63028198,-42.372292,0.33388287,-161.80086
5238952000,0.35990182,132.25468,0.63046008,-42.419212,0.63028866,-42.373741,0.33420968,-161.8102
5238958000,0.35925117,132.23795,0.63018715,-42.379784,0.62993807,-42.386143,0.33407804,-161.8573
5238964000,0.35957488,132.26836,0.62973785,-42.350456,0.62964809,-42.384502,0.3339397,-161.81079
5238970000,0.35960275,132.2518,0.63014543,-42.403305,0.63029128,-42.363411,0.33387798,-161.84317
5238976000,0.35991758,132.25301,0.63017464,-42.365314,0.62975335,-42.395775,0.33385402,-161.89726
5238982000,0.35947007,132.23566,0.63000357,-42.390041,0.63013089,-42.381649,0.33387303,-161.87004
5238988000,0.35944203,132.26714,0.62998646,-42.357342,0.63005686,-42.403522,0.33352941,-161.77151
5238994000,0.3593474,132.2827,0.63016719,-42.380985,0.62981546,-42.405491,0.33365801,-161.7885
5239000000,0.35950395,132.27208,0.63001841,-42.363121,0.62988466,-42.418732,0.33423835,-161.77357
5239006000,0.35952914,132.23422,0.63006198,-42.423779,0.63020891,-42.392906,0.33388662,-161.84953
5239012000,0.35975194,132.27266,0.62978017,-42.392899,0.63028777,-42.401558,0.33381549,-161.84222
5239018000,0.35961318,132.20439,0.63009983,-42.452785,0.62975711,-42.409119,0.33411351,-161.92944
5239024000,0.35978281,132.29271,0.63017577,-42.416161,0.62984157,-42.385345,0.33466151,-161.86838
5239030000,0.35958558,132.23332,0.629924,-42.419621,0.63010406,-42.421402,0.33434603,-161.93874
5239036000,0.3597073,132.18465,0.62965488,-42.442589,0.63040584,-42.423172,0.33433431,-161.92142
5239042000,0.35968268,132.26584,0.62991893,-42.467735,0.63031965,-42.412743,0.33387262,-161.88429
5239048000,0.35964614,132.23418,0.63034701,-42.443451,0.62997174,-42.440205,0.33399743,-161.95419
5239054000,0.36004367,132.20204,0.6298269,-42.420277,0.63025147,-42.416916,0.33394745,-161.95634
5239060000,0.35988733,132.20428,0.62990201,-42.409912,0.63022321,-42.453762,0.33375508,-161.90752
5239066000,0.35971361,132.23497,0.6301477,-42.368404,0.6303553,-42.450165,0.33390737,-161.81662
5239072000,0.35972685,132.23636,0.63010776,-42.395779,0.63046455,-42.442497,0.33363783,-161.88394
5239078000,0.35950023,132.27153,0.63056529,-42.376904,0.6301443,-42.442085,0.3334493,-161.77933
5239084000,0.35945454,132.29491,0.63047117,-42.395767,0.63025498,-42.446743,0.3333286,-161.73361
5239090000,0.35938683,132.24651,0.63067853,-42.393047,0.62996691,-42.431786,0.33337966,-161.76846
5239096000,0.35945567,132.26617,0.63055354,-42.417885,0.63016176,-42.478069,0.33393702,-161.73468
5239102000,0.35958856,132.18477,0.63068557,-42.40453,0.63018805,-42.483677,0.3337183,-161.86539
5239108000,0.35954607,132.23723,0.63032472,-42.453487,0.63017058,-42.451763,0.33366627,-161.79617
5239114000,0.35958207,132.23141,0.630068,-42.40081,0.63008916,-42.488865,0.33340627,-161.79181
5239120000,0.35963127,132.23363,0.63070905,-42.404228,0.62996191,-42.469738,0.33355653,-161.83783
5239126000,0.36000642,132.15013,0.63037878,-42.436852,0.63052064,-42.459175,0.33319059,-161.84215
5239132000,0.35960749,132.19885,0.63058811,-42.45562,0.63018698,-42.42868,0.33353004,-161.82742
5239138000,0.3594991,132.26744,0.63031334,-42.435501,0.62968427,-42.471268,0.33340266,-161.8092
5239144000,0.35976377,132.21725,0.63002402,-42.46146,0.63010991,-42.441944,0.3339358,-161.93404
5239150000,0.35988426,132.23151,0.63010013,-42.451111,0.63015342,-42.466862,0.33373609,-161.91875
5239156000,0.35978895,132.21686,0.62997431,-42.478935,0.63023132,-42.481571,0.33389869,-161.97232
5239162000,0.35950768,132.20898,0.63019222,-42.436928,0.62973011,-42.48962,0.33379248,-161.94969
5239168000,0.35968328,132.20522,0.62992358,-42.452972,0.6299817,-42.481792,0.33404329,-161.99693
5239174000,0.3595807,132.24219,0.63015455,-42.45232,0.62985504,-42.475163,0.33431751,-161.98471
5239180000,0.35975757,132.19662,0.62996995,-42.501358,0.62977499,-42.472336,0.33450025,-162.04323
5239186000,0.35957837,132.16428,0.62996715,-42.513878,0.62979859,-42.521729,0.33381638,-162.07248
5239192000,0.35968378,132.20851,0.62955743,-42.480854,0.62978512,-42.489742,0.33424845,-162.0157
5239198000,0.35961327,132.18568,0.62963164,-42.484612,0.62992954,-42.526218,0.33407688,-162.06303
5239204000,0.35977253,132.20662,0.62982595,-42.518051,0.62996519,-42.491074,0.33449659,-162.16005
5239210000,0.35966676,132.22754,0.62944072,-42.542858,0.63012248,-42.503658,0.33448467,-162.1033
5239216000,0.35945243,132.20488,0.63008314,-42.529915,0.63015878,-42.497005,0.33474153,-162.11273
5239222000,0.35970977,132.15582,0.62957156,-42.553276,0.63005418,-42.479008,0.33414155,-162.10625
5239228000,0.35966647,132.19781,0.62971938,-42.562099,0.62990457,-42.476585,0.33520493,-162.10207
5239234000,0.35995021,132.21117,0.62971151,-42.53727,0.62996423,-42.506145,0.33497036,-162.08652
5239240000,0.35962227,132.18051,0.62981755,-42.546509,0.62959957,-42.528465,0.33515334,-162.10683
5239246000,0.36031583,132.21234,0.62993771,-42.587296,0.62984544,-42.530716,0.33515251,-162.08894
5239252000,0.36011922,132.24309,0.62961274,-42.562992,0.62986648,-42.504272,0.33510056,-162.14864
5239258000,0.35961917,132.16331,0.62980026,-42.559464,0.6297459,-42.547699,0.33471885,-162.13849
5239264000,0.35949793,132.17668,0.62988925,-42.580437,0.6302253,-42.521133,0.33536831,-162.06651
5239270000,0.36002308,132.23495,0.62995827,-42.556904,0.6298036,-42.521656,0.33541662,-162.17581
5239276000,0.35950938,132.20859,0.62970823,-42.579941,0.62956595,-42.548012,0.33528826,-162.12709
5239282000,0.35973886,132.17719,0.62987381,-42.600765,0.63001174,-42.517693,0.33518156,-162.12926
5239288000,0.35953662,132.12595,0.62980801,-42.605587,0.62974018,-42.554958,0.33500254,-162.21185
5239294000,0.35952535,132.23141,0.63013035,-42.597324,0.62992603,-42.542358,0.33542085,-162.13147
5239300000,0.3599529,132.22954,0.62982839,-42.61026,0.63009602,-42.53474,0.3353166,-162.22511
5239306000,0.35968629,132.20496,0.63004458,-42.602898,0.62971687,-42.550095,0.33506933,-162.20369
5239312000,0.35968253,132.14282,0.62949646,-42.616352,0.63012326,-42.55019,0.33513021,-162.21382
5239318000,0.3597855,132.21451,0.62988389,-42.633892,0.62974811,-42.536537,0.33531749,-162.21542
5239324000,0.35969442,132.13512,0.62991381,-42.640415,0.62977409,-42.557137,0.3351382,-162.24089
5239330000,0.35995555,132.22585,0.62984377,-42.588276,0.62963092,-42.53101,0.3354165,-162.19926
5239336000,0.35987356,132.14554,0.62969202,-42.618969,0.62965953,-42.58202,0.33517781,-162.19908
5239342000,0.35951462,132.16653,0.62967366,-42.64233,0.63012207,-42.572357,0.33550733,-162.28801
5239348000,0.35977069,132.18021,0.62993175,-42.644188,0.62973297,-42.582996,0.33550254,-162.27991
5239354000,0.36007944,132.21899,0.62981075,-42.653305,0.62978899,-42.562107,0.33508533,-162.22775
5239360000,0.35969326,132.18579,0.62956536,-42.61488,0.62971163,-42.595116,0.33540371,-162.25589
5239366000,0.35986885,132.18138,0.62976295,-42.616016,0.63007283,-42.597744,0.33540219,-162.26796
5239372000,0.35970032,132.17076,0.62979215,-42.649696,0.62958658,-42.590054,0.3352167,-162.27008
5239378000,0.36024612,132.16328,0.6294747,-42.644497,0.63004625,-42.581062,0.33527288,-162.28603
5239384000,0.35977075,132.14784,0.62959433,-42.63871,0.63002384,-42.595512,0.33542532,-162.2644
5239390000,0.35995623,132.10823,0.63001084,-42.671669,0.62971842,-42.590847,0.33519581,-162.29135
5239396000,0.35970703,132.20953,0.62985063,-42.670361,0.62979698,-42.596275,0.33549035,-162.26004
5239402000,0.36012161,132.17264,0.62939537,-42.638756,0.62995297,-42.606209,0.33516824,-162.33054
5239408000,0.35981569,132.11438,0.63001657,-42.667717,0.62966841,-42.601074,0.33554924,-162.3213
5239414000,0.35976252,132.155,0.62975264,-42.623745,0.62979656,-42.617855,0.33535799,-162.27721
5239420000,0.35983709,132.1973,0.62985259,-42.64172,0.62957406,-42.611992,0.33559161,-162.30159
5239426000,0.35987616,132.17332,0.62987256,-42.647034,0.62972647,-42.587875,0.33513248,-162.33076
5239432000,0.35996756,132.19835,0.62969911,-42.622604,0.62963027,-42.649998,0.33556744,-162.30936
5239438000,0.3601326,132.1586,0.62970316,-42.640228,0.62961155,-42.630806,0.335545,-162.37302
5239444000,0.35999903,132.16759,0.62997729,-42.640251,0.62988114,-42.626568,0.33516937,-162.3764
5239450000,0.35996398,132.15932,0.62953526,-42.655518,0.62989944,-42.624996,0.3352398,-162.33925
5239456000,0.36015949,132.13715,0.62975878,-42.663639,0.62977427,-42.636036,0.33550587,-162.2681
5239462000,0.35967362,132.15009,0.62997293,-42.674614,0.62969983,-42.624222,0.33535185,-162.35561
5239468000,0.35995153,132.13873,0.62959826,-42.673386,0.62973249,-42.628494,0.3352156,-162.34001
5239474000,0.36004785,132.15536,0.62960023,-42.683594,0.63012528,-42.641651,0.33528969,-162.33549
5239480000,0.36018413,132.1227,0.63003612,-42.689079,0.63005328,-42.62495,0.33555141,-162.38145
5239486000,0.36005169,132.14055,0.62979102,-42.711166,0.62988079,-42.628357,0.33551443,-162.45805
5239492000,0.36006752,132.16776,0.62995642,-42.732307,0.62959683,-42.664902,0.33567366,-162.45149
5239498000,0.35990265,132.17546,0.62964803,-42.679192,0.62997323,-42.627621,0.3353928,-162.35699
5239504000,0.35987595,132.14314,0.62982053,-42.701958,0.6296376,-42.658932,0.33546275,-162.37184
5239510000,0.35986805,132.18254,0.62926894,-42.694782,0.6300059,-42.638847,0.33542061,-162.37047
5239516000,0.35937726,132.13808,0.62983668,-42.734161,0.629466,-42.650837,0.3355085,-162.40591
5239522000,0.35986814,132.14859,0.62978351,-42.686592,0.62933224,-42.640305,0.33535376,-162.41225
5239528000,0.35975155,132.12207,0.62977481,-42.700432,0.62953305,-42.678268,0.33551356,-162.36455
5239534000,0.35977197,132.15524,0.6295737,-42.729355,0.62959278,-42.653118,0.33564308,-162.43497
5239540000,0.36027911,132.18306,0.62944078,-42.697243,0.6299755,-42.641277,0.33577144,-162.45845
5239546000,0.36003608,132.13417,0.62974137,-42.731544,0.62977183,-42.636047,0.33526525,-162.49252
5239552000,0.35972387,132.13217,0.62963605,-42.729343,0.62971222,-42.69305,0.33530083,-162.45595
5239558000,0.36000711,132.17381,0.62966937,-42.69593,0.62970406,-42.646778,0.33565384,-162.46672
5239564000,0.36011779,132.11549,0.62955219,-42.746494,0.62965608,-42.650814,0.33538699,-162.46213
5239570000,0.35996076,132.19429,0.6296252,-42.725769,0.62963885,-42.67305,0.33548138,-162.4709
5239576000,0.36011219,132.19826,0.62951052,-42.726109,0.62948036,-42.681465,0.33559525,-162.5481
5239582000,0.35974103,132.13222,0.62960619,-42.717522,0.62979108,-42.688778,0.33556896,-162.3997
5239588000,0.36007825,132.12621,0.62983519,-42.748135,0.6296832,-42.675121,0.33560538,-162.44197
5239594000,0.36053172,132.1106,0.63014168,-42.732822,0.62964737,-42.694462,0.33540848,-162.60997
5239600000,0.36007047,132.09157,0.62993652,-42.755726,0.62964755,-42.697536,0.33563557,-162.53491
5239606000,0.36005142,132.11696,0.62976086,-42.766479,0.62975365,-42.685467,0.33581635,-162.51289
5239612000,0.35963705,132.10435,0.62931269,-42.771622,0.62976038,-42.704132,0.33557206,-162.52982
5239618000,0.36027747,132.09962,0.62989473,-42.789391,0.62941206,-42.665619,0.33563676,-162.54182
5239624000,0.36000589,132.10577,0.62958145,-42.761559,0.62938321,-42.705784,0.33573467,-162.49857
5239630000,0.35985196,132.11862,0.62979031,-42.758636,0.6294089,-42.68605,0.33537012,-162.52287
5239636000,0.3599298,132.06334,0.62939632,-42.765316,0.63002604,-42.736599,0.33534345,-162.51489
5239642000,0.36005735,132.11026,0.62963247,-42.764874,0.62965691,-42.717915,0.33589783,-162.5865
5239648000,0.36016497,132.14789,0.6295287,-42.749603,0.62972659,-42.731693,0.33571571,-162.54486
5239654000,0.36006528,132.17203,0.62951654,-42.755928,0.62960654,-42.711929,0.33569375,-162.54544
5239660000,0.36004832,132.12473,0.62966573,-42.768444,0.62972665,-42.734539,0.33569553,-162.52753
5239666000,0.36013615,132.11339,0.6293785,-42.740662,0.62954128,-42.753765,0.33565387,-162.54446
5239672000,0.35975456,132.12468,0.62947315,-42.778484,0.63004065,-42.729862,0.33562058,-162.56322
5239678000,0.35980675,132.11662,0.62995774,-42.797161,0.62964785,-42.70998,0.33577111,-162.57724
5239684000,0.35981169,132.16084,0.62912625,-42.771183,0.62934715,-42.757523,0.33599088,-162.63872
5239690000,0.36034963,132.10866,0.62961149,-42.809063,0.62955242,-42.726974,0.33572283,-162.62837
5239696000,0.36013713,132.09885,0.62956804,-42.751492,0.62971252,-42.753315,0.33568168,-162.60268
5239702000,0.36036018,132.0602,0.62960005,-42.802021,0.62977719,-42.742165,0.33603534,-162.56693
5239708000,0.36011392,132.07738,0.6298939,-42.814869,0.62945753,-42.745785,0.33544955,-162.66068
5239714000,0.35979819,132.07857,0.62930799,-42.833172,0.62958091,-42.731117,0.33564958,-162.59944
5239720000,0.35983354,132.1162,0.62982863,-42.789063,0.62931329,-42.738277,0.33598223,-162.63354
5239726000,0.36007467,132.07053,0.62929791,-42.824181,0.62950623,-42.750889,0.33540443,-162.5757
5239732000,0.35999334,132.08514,0.6293174,-42.808468,0.62987149,-42.770859,0.33550602,-162.60732
5239738000,0.35992053,132.04895,0.62983888,-42.82288,0.6293757,-42.763371,0.3356058,-162.64096
5239744000,0.360098,132.12807,0.62972933,-42.773548,0.6295597,-42.768764,0.33602989,-162.67696
5239750000,0.36024779,132.07147,0.62955129,-42.752811,0.62960273,-42.783691,0.33590668,-162.63995
5239756000,0.35995308,132.1115,0.62968034,-42.823524,0.62948084,-42.775082,0.33604971,-162.65875
5239762000,0.35995659,132.09865,0.62950891,-42.834732,0.62945205,-42.777763,0.33562988,-162.65224
5239768000,0.35976827,132.11435,0.62935853,-42.811749,0.62980169,-42.764938,0.33554649,-162.66953
5239774000,0.35986218,132.09387,0.62984723,-42.810833,0.62919009,-42.776913,0.33563668,-162.67834
5239780000,0.36015779,132.08574,0.62952662,-42.834866,0.62972999,-42.781712,0.3357271,-162.72752
5239786000,0.36012638,132.13225,0.62926877,-42.838634,0.62960184,-42.76371,0.33597475,-162.70151
5239792000,0.36050278,132.06531,0.62965488,-42.806232,0.6296916,-42.787815,0.33571336,-162.73332
5239798000,0.36026725,132.09906,0.62961257,-42.828796,0.62954497,-42.792534,0.33596873,-162.71451
5239804000,0.35985455,132.09387,0.62943518,-42.841007,0.62959027,-42.824501,0.33544803,-162.71207
5239810000,0.36013541,132.11841,0.62966061,-42.8465,0.62950975,-42.787292,0.33601552,-162.70076
5239816000,0.35997775,132.09225,0.62948972,-42.829765,0.62983418,-42.783901,0.33529121,-162.76208
5239822000,0.35983875,132.06131,0.62958175,-42.85458,0.62967205,-42.819866,0.33558506,-162.78973
5239828000,0.36016297,132.09242,0.62920833,-42.849705,0.62981927,-42.810696,0.33558652,-162.77888
5239834000,0.35986647,132.06042,0.62954223,-42.84996,0.62941474,-42.818092,0.33604014,-162.757
5239840000,0.35975388,132.02568,0.62936288,-42.866722,0.62975681,-42.807186,0.33531436,-162.71858
5239846000,0.35978332,132.105,0.6294257,-42.839397,0.62975514,-42.830791,0.33594003,-162.7587
5239852000,0.3599107,132.0708,0.62932152,-42.869423,0.62939656,-42.822594,0.33559999,-162.78458
5239858000,0.35985196,132.0011,0.62954021,-42.849491,0.6294806,-42.828671,0.33562326,-162.76985
5239864000,0.35992137,132.08937,0.62934834,-42.885147,0.62975669,-42.817337,0.33579019,-162.79268
5239870000,0.35996476,132.05771,0.62975377,-42.873615,0.6295526,-42.804371,0.33584782,-162.82719
5239876000,0.36033705,132.09616,0.62946844,-42.884586,0.62962162,-42.826588,0.33573535,-162.78632
5239882000,0.3601931,132.02625,0.62954438,-42.890324,0.62926811,-42.797157,0.33560497,-162.8037
5239888000,0.35993707,132.09633,0.62916255,-42.877979,0.629421,-42.83107,0.33562866,-162.86412
5239894000,0.35968062,132.09734,0.62883919,-42.872002,0.6294924,-42.826817,0.33572257,-162.75517
5239900000,0.35999346,132.03867,0.6296494,-42.895126,0.62950927,-42.855194,0.33568299,-162.84
5239906000,0.35997784,132.02985,0.62944573,-42.909969,0.62961173,-42.832901,0.3357853,-162.81616
5239912000,0.36036956,132.05357,0.62949282,-42.885181,0.62962228,-42.822693,0.33603752,-162.83516
5239918000,0.35978311,132.06602,0.62892228,-42.864754,0.62957549,-42.861507,0.33549336,-162.80876
5239924000,0.35991102,132.05986,0.6293748,-42.880455,0.62934673,-42.866379,0.33592194,-162.90446
5239930000,0.36040387,132.03522,0.62918043,-42.885506,0.6297043,-42.850117,0.3357861,-162.88161
5239936000,0.3600916,131.98833,0.62927812,-42.917171,0.629417,-42.836975,0.33597729,-162.87666
5239942000,0.36028913,132.08076,0.62933654,-42.901199,0.62927806,-42.845604,0.33622563,-162.8936
5239948000,0.36003837,132.03867,0.62945974,-42.909222,0.62934649,-42.885624,0.33602348,-162.87315
5239954000,0.3602078,132.04694,0.62879497,-42.902565,0.62983203,-42.862232,0.33559236,-162.89876
5239960000,0.36030465,132.05136,0.62914842,-42.89349,0.6295113,-42.865707,0.3359285,-162.86891
5239966000,0.35998347,132.0256,0.62948543,-42.891327,0.62915498,-42.881016,0.33605075,-162.88649
5239972000,0.36015344,132.02356,0.6292907,-42.929142,0.62932622,-42.864079,0.33577859,-162.96815
